recipe_id,title,description,category,cuisine,meal_type,is_vegan,is_vegetarian,directions,ingredients_json
358,Tuna Salad,Simple and refreshing tuna salad with mayonnaise.,salad,American,lunch,False,False,"Drain tuna. Mix with mayonnaise, diced celery, chopped onion, lemon juice, and salt. Chill and serve on bread or lettuce.","[{""name"": ""tuna"", ""quantity"": 1, ""unit"": ""pound""}, {""name"": ""mayonnaise"", ""quantity"": 4, ""unit"": ""tablespoon""}, {""name"": ""celery"", ""quantity"": 1, ""unit"": ""piece""}, {""name"": ""onion"", ""quantity"": 0.25, ""unit"": ""piece""}, {""name"": ""lemon juice"", ""quantity"": 1, ""unit"": ""tablespoon""}, {""name"": ""salt"", ""quantity"": 0.5, ""unit"": ""teaspoon""}]"
359,Lasagna,Layered pasta dish with meat sauce and cheese.,main dish,Italian,dinner,False,False,"Cook noodles. Brown beef with onion and garlic. Layer noodles, meat sauce, ricotta, mozzarella. Repeat layers. Bake at 190 Celsius for 30 minutes.","[{""name"": ""lasagna noodles"", ""quantity"": 9, ""unit"": ""piece""}, {""name"": ""ground beef"", ""quantity"": 1, ""unit"": ""pound""}, {""name"": ""ricotta cheese"", ""quantity"": 1, ""unit"": ""cup""}, {""name"": ""mozzarella"", ""quantity"": 1, ""unit"": ""cup""}, {""name"": ""tomato sauce"", ""quantity"": 2, ""unit"": ""cup""}, {""name"": ""onion"", ""quantity"": 1, ""unit"": ""piece""}, {""name"": ""garlic"", ""quantity"": 2, ""unit"": ""piece""}]"
360,Apple Pie,Classic pie with spiced apple filling.,dessert,American,dessert,False,True,"Peel and slice apples. Mix with sugar, cinnamon, flour. Place in pie crust, dot with butter. Top with second crust. Bake at 220 Celsius for 45 minutes.","[{""name"": ""apple"", ""quantity"": 6, ""unit"": ""piece""}, {""name"": ""sugar"", ""quantity"": 0.75, ""unit"": ""cup""}, {""name"": ""cinnamon"", ""quantity"": 1, ""unit"": ""teaspoon""}, {""name"": ""pie crust"", ""quantity"": 2, ""unit"": ""piece""}, {""name"": ""butter"", ""quantity"": 2, ""unit"": ""tablespoon""}, {""name"": ""flour"", ""quantity"": 2, ""unit"": ""tablespoon""}]"
361,Lemon Garlic Chicken Thighs,Juicy roasted chicken thighs with a bright lemon-garlic glaze.,main dish,Mediterranean,dinner,False,False,"Preheat oven and whisk lemon juice, oil, garlic, oregano, and pepper. Pat chicken dry and brush with the marinade, then roast until cooked through and skin is crisp. Baste once during cooking and let rest 5 minutes before serving. Serve with pan juices spooned over the top.","[{""name"": ""chicken thigh"", ""quantity"": 0.6, ""unit"": ""pound""}, {""name"": ""lemon juice"", ""quantity"": 4, ""unit"": ""tablespoon""}, {""name"": ""olive oil"", ""quantity"": 2, ""unit"": ""tablespoon""}, {""name"": ""garlic"", ""quantity"": 2, ""unit"": ""piece""}, {""name"": ""oregano"", ""quantity"": 1, ""unit"": ""teaspoon""}, {""name"": ""black pepper"", ""quantity"": 0.5, ""unit"": ""teaspoon""}]"
362,Honey Soy Salmon Bowl,Quick glazed salmon served over rice and crisp veggies.,main dish,Asian,dinner,False,False,"Whisk soy and honey into a glaze and brush over salmon. Pan-sear or bake the salmon until caramelized and just cooked through, basting with glaze. Steam or saute snap peas until crisp-tender. Assemble bowls with rice, salmon, and vegetables, finishing with sliced green onion.","[{""name"": ""salmon"", ""quantity"": 1, ""unit"": ""piece""}, {""name"": ""soy sauce"", ""quantity"": 2, ""unit"": ""tablespoon""}, {""name"": ""honey"", ""quantity"": 1, ""unit"": ""tablespoon""}, {""name"": ""rice"", ""quantity"": 1, ""unit"": ""cup""}, {""name"": ""peas"", ""quantity"": 0.5, ""unit"": ""cup""}, {""name"": ""green onion"", ""quantity"": 1, ""unit"": ""piece""}]"
363,Peanut Butter Banana Smoothie,Creamy smoothie with peanut butter and banana for a quick boost.,appetizer,American,breakfast,False,True,Place all ingredients in a blender and blend until very smooth. Taste and add honey if additional sweetness is desired. Pour into a glass and enjoy immediately for best texture.,"[{""name"": ""banana"", ""quantity"": 1, ""unit"": ""piece""}, {""name"": ""peanut butter"", ""quantity"": 0.25, ""unit"": ""cup""}, {""name"": ""milk"", ""quantity"": 1, ""unit"": ""cup""}, {""name"": ""oats"", ""quantity"": 0.25, ""unit"": ""cup""}, {""name"": ""honey"", ""quantity"": 1, ""unit"": ""tablespoon""}]"
364,Maple Glazed Carrots,Sweet and savory roasted carrots glazed with maple.,appetizer,American,dinner,True,True,"Toss carrots with oil, maple, butter (if using), and thyme. Roast until tender and edges caramelize, stirring once. Drizzle any pan glaze over before serving. Serve warm as a sweet-savory side.","[{""name"": ""carrot"", ""quantity"": 5, ""unit"": ""piece""}, {""name"": ""maple syrup"", ""quantity"": 2, ""unit"": ""tablespoon""}, {""name"": ""olive oil"", ""quantity"": 1, ""unit"": ""tablespoon""}, {""name"": ""butter"", ""quantity"": 1, ""unit"": ""tablespoon""}, {""name"": ""thyme"", ""quantity"": 1, ""unit"": ""teaspoon""}]"
365,Chicken Caesar Wrap,Grilled chicken wrapped with crisp romaine and Caesar flavors.,main dish,American,lunch,False,False,"Toss sliced chicken with lettuce, dressing, parmesan, and crushed croutons. Lay mixture on a tortilla and roll tightly, folding in the ends. Slice in half and serve immediately. Wraps travel well for lunches.","[{""name"": ""chicken"", ""quantity"": 0.3, ""unit"": ""pound""}, {""name"": ""tortilla"", ""quantity"": 1, ""unit"": ""piece""}, {""name"": ""romaine lettuce"", ""quantity"": 1, ""unit"": ""cup""}, {""name"": ""parmesan"", ""quantity"": 0.25, ""unit"": ""cup""}, {""name"": ""caesar dressing"", ""quantity"": 2, ""unit"": ""tablespoon""}, {""name"": ""croutons"", ""quantity"": 0.25, ""unit"": ""cup""}]"
366,Turkey & Quinoa Stuffed Peppers,Bell peppers stuffed with savory turkey and quinoa mixture.,main dish,American,dinner,False,False,"Saute onion and turkey until browned, stir in quinoa and tomato sauce and simmer briefly. Spoon the mixture into prepared peppers and top with mozzarella. Bake until peppers are tender and cheese is melted. Let cool slightly before serving.","[{""name"": ""bell pepper"", ""quantity"": 3, ""unit"": ""piece""}, {""name"": ""ground turkey"", ""quantity"": 0.5, ""unit"": ""pound""}, {""name"": ""quinoa"", ""quantity"": 1, ""unit"": ""cup""}, {""name"": ""tomato sauce"", ""quantity"": 0.5, ""unit"": ""cup""}, {""name"": ""onion"", ""quantity"": 1, ""unit"": ""piece""}, {""name"": ""mozzarella"", ""quantity"": 0.5, ""unit"": ""cup""}]"
367,Creamy Mushroom Pasta,Silky mushroom sauce tossed with pasta for a comforting bowl.,main dish,Italian,dinner,False,True,"Cook pasta until al dente and reserve some cooking water. Saute garlic and mushrooms in butter until browned, add cream and simmer to thicken. Stir in parmesan and toss with pasta, adding cooking water as needed to loosen the sauce. Serve immediately with extra cheese.","[{""name"": ""pasta"", ""quantity"": 0.1, ""unit"": ""pound""}, {""name"": ""mushroom"", ""quantity"": 0.3, ""unit"": ""pound""}, {""name"": ""heavy cream"", ""quantity"": 0.5, ""unit"": ""cup""}, {""name"": ""parmesan"", ""quantity"": 0.5, ""unit"": ""cup""}, {""name"": ""garlic"", ""quantity"": 2, ""unit"": ""piece""}, {""name"": ""butter"", ""quantity"": 2, ""unit"": ""tablespoon""}]"
368,Garlic Butter Shrimp Skewers,Quick skewered shrimp basted with a garlic butter glaze.,main dish,American,dinner,False,False,"Thread shrimp onto skewers and season lightly. Melt butter with garlic and lemon juice, then brush over shrimp before grilling. Grill briefly on each side until opaque and just cooked. Brush again with garlic butter and sprinkle with parsley before serving.","[{""name"": ""shrimp"", ""quantity"": 1, ""unit"": ""pound""}, {""name"": ""butter"", ""quantity"": 3, ""unit"": ""tablespoon""}, {""name"": ""garlic"", ""quantity"": 3, ""unit"": ""piece""}, {""name"": ""lemon juice"", ""quantity"": 1, ""unit"": ""tablespoon""}, {""name"": ""parsley"", ""quantity"": 2, ""unit"": ""tablespoon""}]"
369,Baked Cinnamon Pears,Warm baked pears with a honey-cinnamon glaze and nutty topping.,dessert,International,dessert,False,True,"Place pears cut-side up in a baking dish and dot with butter. Drizzle honey and sprinkle cinnamon over each half, then scatter walnuts. Bake until pears are tender and caramelized around the edges. Serve warm with a spoonful of yogurt or cream.","[{""name"": ""pear"", ""quantity"": 2, ""unit"": ""piece""}, {""name"": ""honey"", ""quantity"": 2, ""unit"": ""tablespoon""}, {""name"": ""cinnamon"", ""quantity"": 1, ""unit"": ""teaspoon""}, {""name"": ""walnut"", ""quantity"": 0.5, ""unit"": ""cup""}, {""name"": ""butter"", ""quantity"": 1, ""unit"": ""tablespoon""}]"
370,Lemon Herb Shrimp Pasta,Bright lemon and herb tossed with shrimp and pasta for a light dinner.,main dish,Italian,dinner,False,False,"Cook pasta and reserve some cooking water. Saute garlic and shrimp in oil until shrimp turn pink, add lemon and parsley. Toss with pasta, adding reserved water to loosen if needed. Serve with extra lemon zest.","[{""name"": ""shrimp"", ""quantity"": 0.5, ""unit"": ""pound""}, {""name"": ""pasta"", ""quantity"": 0.1, ""unit"": ""pound""}, {""name"": ""lemon juice"", ""quantity"": 2, ""unit"": ""tablespoon""}, {""name"": ""olive oil"", ""quantity"": 2, ""unit"": ""tablespoon""}, {""name"": ""parsley"", ""quantity"": 2, ""unit"": ""tablespoon""}, {""name"": ""garlic"", ""quantity"": 2, ""unit"": ""piece""}]"
371,Vegetable Stir Fry,A quick and healthy stir fry with colorful vegetables and a savory soy ginger sauce.,main dish,Chinese,dinner,True,True,"Chop all vegetables into bite-sized pieces. Heat sesame oil in a wok over high heat. Add garlic and ginger, stir for 30 seconds. Add vegetables and stir-fry for 5-7 minutes until tender-crisp. Pour in soy sauce and toss to coat. Serve hot over rice.","[{""name"": ""broccoli"", ""quantity"": 2, ""unit"": ""cup""}, {""name"": ""carrot"", ""quantity"": 2, ""unit"": ""piece""}, {""name"": ""bell pepper"", ""quantity"": 1, ""unit"": ""piece""}, {""name"": ""soy sauce"", ""quantity"": 3, ""unit"": ""tablespoon""}, {""name"": ""ginger"", ""quantity"": 1, ""unit"": ""tablespoon""}, {""name"": ""garlic"", ""quantity"": 2, ""unit"": ""piece""}, {""name"": ""sesame oil"", ""quantity"": 1, ""unit"": ""tablespoon""}]"
372,Caprese Salad,"Simple and elegant Italian salad with fresh mozzarella, tomatoes, and basil.",salad,Italian,lunch,False,True,Slice tomatoes and mozzarella into rounds. Arrange alternately on a platter. Tuck fresh basil leaves between slices. Drizzle with olive oil and balsamic vinegar. Sprinkle with salt and pepper.,"[{""name"": ""tomato"", ""quantity"": 3, ""unit"": ""piece""}, {""name"": ""mozzarella"", ""quantity"": 2, ""unit"": ""cup""}, {""name"": ""basil"", ""quantity"": 8, ""unit"": ""tablespoon""}, {""name"": ""olive oil"", ""quantity"": 2, ""unit"": ""tablespoon""}, {""name"": ""balsamic vinegar"", ""quantity"": 1, ""unit"": ""tablespoon""}]"
373,Green Curry Chicken,Spicy Thai green curry with tender chicken and bamboo shoots.,main dish,Asian,dinner,False,False,Slice chicken into thin strips. Heat a pot over medium heat and fry the curry paste for 1 minute. Add coconut milk and bring to a simmer. Add chicken and bamboo shoots. Simmer for 10-15 minutes until chicken is cooked. Stir in fish sauce and basil leaves.,"[{""name"": ""chicken breast"", ""quantity"": 1, ""unit"": ""pound""}, {""name"": ""curry paste"", ""quantity"": 2, ""unit"": ""tablespoon""}, {""name"": ""coconut milk"", ""quantity"": 2, ""unit"": ""cup""}, {""name"": ""bamboo shoots"", ""quantity"": 0.5, ""unit"": ""cup""}, {""name"": ""basil"", ""quantity"": 4, ""unit"": ""tablespoon""}, {""name"": ""fish sauce"", ""quantity"": 1, ""unit"": ""tablespoon""}]"
374,Spaghetti Carbonara,"Roman pasta dish made with egg, hard cheese, cured pork, and black pepper.",main dish,Italian,dinner,False,False,"Cook spaghetti al dente. While pasta cooks, fry chopped bacon until crisp. Whisk eggs and cheese together. Drain pasta, reserving some water. off heat, toss pasta with bacon fat and egg mixture quickly to create a creamy sauce. Add pasta water if needed. Season generously with pepper.","[{""name"": ""spaghetti"", ""quantity"": 1, ""unit"": ""pound""}, {""name"": ""bacon"", ""quantity"": 8, ""unit"": ""piece""}, {""name"": ""egg"", ""quantity"": 3, ""unit"": ""piece""}, {""name"": ""parmesan"", ""quantity"": 0.75, ""unit"": ""cup""}, {""name"": ""black pepper"", ""quantity"": 1, ""unit"": ""teaspoon""}]"
375,Banana Bread,Moist and sweet quick bread made with ripe mashed bananas.,dessert,American,snack,False,True,"Preheat oven to 175 Celsius. Mash bananas. Mix melted butter and sugar, then beat in egg and mashed bananas. Stir in baking soda and salt. Gently fold in flour. Pour into a greased loaf pan. Bake for 60 minutes or until a toothpick comes out clean.","[{""name"": ""banana"", ""quantity"": 3, ""unit"": ""piece""}, {""name"": ""flour"", ""quantity"": 1.5, ""unit"": ""cup""}, {""name"": ""sugar"", ""quantity"": 0.75, ""unit"": ""cup""}, {""name"": ""butter"", ""quantity"": 5, ""unit"": ""tablespoon""}, {""name"": ""egg"", ""quantity"": 1, ""unit"": ""piece""}, {""name"": ""baking soda"", ""quantity"": 1, ""unit"": ""teaspoon""}]"
376,Quinoa Salad,"Light and fluffy quinoa tossed with cucumber, tomato, and lemon vinaigrette.",salad,American,lunch,True,True,"Rinse and cook quinoa according to package instructions; let cool. Dice cucumber and halve tomatoes. In a large bowl, combine quinoa, vegetables, and chopped parsley. Whisk lemon juice and olive oil, pour over salad, and toss.","[{""name"": ""quinoa"", ""quantity"": 1, ""unit"": ""cup""}, {""name"": ""cucumber"", ""quantity"": 1, ""unit"": ""piece""}, {""name"": ""cherry tomato"", ""quantity"": 1, ""unit"": ""cup""}, {""name"": ""lemon juice"", ""quantity"": 2, ""unit"": ""tablespoon""}, {""name"": ""olive oil"", ""quantity"": 2, ""unit"": ""tablespoon""}, {""name"": ""parsley"", ""quantity"": 4, ""unit"": ""tablespoon""}]"
377,Gazpacho,Refreshing cold tomato soup from Spain.,soup,Mediterranean,lunch,True,True,"Roughly chop all vegetables. Blend tomatoes, cucumber, pepper, onion, and garlic until smooth. Stir in olive oil and vinegar. Season with salt. Chill for at least 2 hours before serving.","[{""name"": ""tomato"", ""quantity"": 6, ""unit"": ""piece""}, {""name"": ""cucumber"", ""quantity"": 1, ""unit"": ""piece""}, {""name"": ""bell pepper"", ""quantity"": 1, ""unit"": ""piece""}, {""name"": ""onion"", ""quantity"": 0.5, ""unit"": ""piece""}, {""name"": ""garlic"", ""quantity"": 1, ""unit"": ""piece""}, {""name"": ""olive oil"", ""quantity"": 2, ""unit"": ""tablespoon""}, {""name"": ""vinegar"", ""quantity"": 1, ""unit"": ""tablespoon""}]"
378,Eggplant Parmesan,"Layers of breaded eggplant, marinara sauce, and melted cheese.",main dish,Italian,dinner,False,True,"Slice eggplant, dip in beaten egg, then breadcrumbs. Bake or fry slices until golden. In a baking dish, layer eggplant, marinara sauce, and cheeses. Bake at 190 Celsius for 25-30 minutes until bubbly.","[{""name"": ""eggplant"", ""quantity"": 2, ""unit"": ""piece""}, {""name"": ""marinara sauce"", ""quantity"": 2, ""unit"": ""cup""}, {""name"": ""mozzarella"", ""quantity"": 1.5, ""unit"": ""cup""}, {""name"": ""parmesan"", ""quantity"": 0.5, ""unit"": ""cup""}, {""name"": ""breadcrumbs"", ""quantity"": 1, ""unit"": ""cup""}, {""name"": ""egg"", ""quantity"": 2, ""unit"": ""piece""}]"
379,Beef Stroganoff,Tender beef strips in a rich sour cream and mushroom sauce.,main dish,Russian,dinner,False,False,"Saute sliced beef in butter until browned; remove. Saute onions and mushrooms. Stir in flour, then add broth and simmer. Return beef to pan. Stir in sour cream and heat through without boiling. Serve over noodles.","[{""name"": ""beef sirloin"", ""quantity"": 1, ""unit"": ""pound""}, {""name"": ""mushroom"", ""quantity"": 0.5, ""unit"": ""pound""}, {""name"": ""onion"", ""quantity"": 1, ""unit"": ""piece""}, {""name"": ""sour cream"", ""quantity"": 1, ""unit"": ""cup""}, {""name"": ""beef broth"", ""quantity"": 1, ""unit"": ""cup""}, {""name"": ""butter"", ""quantity"": 2, ""unit"": ""tablespoon""}, {""name"": ""flour"", ""quantity"": 1, ""unit"": ""tablespoon""}]"
380,Falafel Wrap,Crispy chickpea balls wrapped in pita with veggies and tahini.,main dish,Middle Eastern,lunch,True,True,"Blend soaked chickpeas, herbs, and spices. Form into balls and fry until golden. Spread tahini on warm pita, add lettuce and falafel, and roll up.","[{""name"": ""chickpea"", ""quantity"": 1, ""unit"": ""cup""}, {""name"": ""parsley"", ""quantity"": 8, ""unit"": ""tablespoon""}, {""name"": ""garlic"", ""quantity"": 2, ""unit"": ""piece""}, {""name"": ""cumin"", ""quantity"": 1, ""unit"": ""teaspoon""}, {""name"": ""pita bread"", ""quantity"": 4, ""unit"": ""piece""}, {""name"": ""tahini"", ""quantity"": 4, ""unit"": ""tablespoon""}, {""name"": ""lettuce"", ""quantity"": 1, ""unit"": ""cup""}]"
